DOY,SW,PAR,TA,VPD,CO2,PA,ALB
179,25.611292800000005,52.085376,288.363,947.5,386.642,99791.0,0.02603613728352465
180,26.412566399999996,54.328391999971196,291.492,1253.3,382.85400000000004,99900.0,0.026998148592321625
181,21.061296,43.766369999971204,292.225,1106.4,383.23699999999997,99464.0,0.0267867314560904
182,19.000656,39.0204179999712,290.913,785.9,386.976,98905.0,0.02661452780961102
183,22.756204799999995,46.189241999971195,289.994,807.2,384.87199999999996,99470.0,0.02616453415712589
184,27.124243199999995,55.923551999971195,292.694,1296.0,382.19599999999997,100017.00000000001,0.02705525571767651
185,25.638595199999994,53.504837999971194,295.01300000000003,1477.3,383.162,99906.0,0.026826658180025754
186,26.886729599999995,55.0739340000288,294.30400000000003,1425.5,384.056,99485.0,0.02673431681853761
187,20.5658784,43.008587999971205,293.93800000000005,1068.7,385.082,99222.00000000001,0.02646852763454504
188,14.176339200000001,30.068243999971198,293.165,489.79999999999995,386.923,99149.0,0.026605278312909736
189,16.0339392,33.961086,293.80600000000004,821.0000000000001,385.26599999999996,99536.0,0.02703464783184848
190,17.67312,37.3276980000288,292.56300000000005,904.1999999999999,386.00199999999995,99572.0,0.02652909375757262
191,19.33416,40.439142,293.119,996.0000000000001,387.81699999999995,99802.0,0.026730834200191497
192,23.751273599999998,49.912290000028804,295.711,1333.4,388.458,99980.0,0.02683683717970758
193,24.739343999999996,51.54843600002879,298.57000000000005,1667.5,389.955,99829.0,0.026850669145463642
194,22.1829408,46.758907914912,298.963,1620.4999999999998,387.695,99565.0,0.02716847027969153
195,12.238732800000001,29.961412682918397,295.37800000000004,720.8,389.931,99196.0,0.027041261657929368
196,20.7763488,55.790653090896,294.158,984.8,391.51800000000003,99466.00000000001,0.025883690546645438
197,16.132089600000004,33.460866000028794,294.49800000000005,1037.5,394.116,99510.0,0.0282032150632081
198,21.3346656,44.88021,294.71000000000004,1126.5,385.404,100032.00000000001,0.027036370819056327
199,13.349318400000001,28.42392599999999,293.305,943.0,391.19599999999997,99747.99999999999,0.0254390614442112
200,22.844764799999997,47.28446999997119,293.952,1150.6,386.707,99624.0,0.026608778738635465
201,14.658710399999997,30.785220000028794,291.648,692.4,388.273,99515.0,0.02521209853296439
