DOY,SW,PAR,TA,VPD,CO2,PA,ALB
109,25.514213401651382,44.699776228995994,285.0309375659625,841.791241367658,384.06739583333336,85223.7514343661,0.08040672480344094
110,3.670571693484485,7.530271221664175,282.26152086615565,483.38531407838065,383.049375,85076.74354853491,0.07609423154847811
111,15.20478813176304,29.303645413805544,281.4456354514758,234.303050643454,386.73166666666674,85032.9222993696,0.05978143588862894
112,27.262980843544007,48.04084259382561,284.2953853444259,1024.8687456051507,382.11229166666664,85184.96577377827,0.06166113313898713
113,25.74653306207657,44.21258645796999,288.06958331028625,1134.3304733435311,384.24927083333336,85382.02796661659,0.06118559014671597
114,3.478652993108332,6.608113123276457,278.911062450038,174.19371938643354,385.40343749999994,84895.27398577538,0.06689849226623233
115,17.620656193864345,28.986278457412496,270.4276145859684,98.72081140056252,385.3675,84417.18960072857,0.09664564588572389
116,27.54246228289604,46.05870235430784,274.3221250274281,372.4826437110702,384.0713541666667,84640.06395591194,0.06529740668028863
117,20.587366787713766,35.096581716381756,279.68256245911124,559.1899784902732,384.1080208333333,84937.41776771314,0.06440273351235475
118,2.4474581782842053,4.879564182563871,281.3543645675977,47.17281417300303,385.0590625,85028.0054705001,0.044696368769055354
119,5.991874200466275,11.055772890941798,273.24793680137026,104.52256217443694,384.4099999999999,84579.17777313142,0.08883579734093167
120,28.16172090053558,49.717515599396826,280.8240000510961,804.5772065718969,383.3967708333333,84999.37567733384,0.06085198285051553
121,20.90094920811653,38.13241675398834,285.71072919527694,990.6784802675247,380.39770833333336,85259.43189083552,0.06419999015665054
122,27.5323068464756,49.80793498907536,285.6271250184377,1052.448178331057,382.78260416666666,85255.05223801387,0.05961868136625997
123,26.199890131187438,46.07872555253393,282.5466666356723,291.8137598782778,389.05572916666665,85092.0033532235,0.06387020379100124
124,4.460714994167536,8.630744397839159,282.52354168256124,165.01766107976437,385.98375000000004,85090.76686803115,0.068113174764305
125,2.4410312951043247,4.933267247381061,284.1765625214577,34.15533585163455,386.498125,85178.68275620918,0.05082453240616837
126,7.309920576386153,13.241817001708968,280.77908330519995,0.6967343448195606,390.49572916666665,84996.94640225376,0.07583743193117716
127,28.463517824077606,50.30763654768169,282.64368748029074,469.88655243088334,383.8086458333333,85097.1889856863,0.059552314755238804
128,27.14300639090538,47.799928815745936,283.89322914044067,602.9716923832893,384.8707291666667,85163.68117675727,0.06109423757573355
129,25.806143637800215,44.99199178059585,285.9583541886012,798.0869536598523,386.05020833333333,85272.38990954075,0.06265707050119082
130,4.999374857547786,9.806311844587325,283.31062506000205,192.8654779835294,384.6596875,85132.7466621908,0.07388062033664473
131,4.912686886073649,9.29621697838716,285.4360417064031,30.838890839368105,382.7520833333333,85245.03328104848,0.05344593369907607
132,13.802316284756362,25.127076644195615,283.9361457761129,119.49909112105767,385.2710416666667,85165.95525921803,0.057164564147554345
133,25.116723129066823,44.48009527241103,286.73333336273834,482.883903508385,387.6722916666666,85312.80956248674,0.06012403978959136
134,5.081814008230157,9.889131555219366,285.3892708555858,101.73254236578941,385.0265625,85242.579074563,0.053544782902342554
135,27.827320537528394,50.074045137224346,284.6725000079473,353.1033566376815,383.15895833333326,85204.8742779623,0.0550580083109834
136,18.554719500124452,32.69001240829937,285.4898958539963,621.8312554061413,381.933125,85247.85824411857,0.06429818974984168
137,2.9740824182736687,5.953355980168283,285.8036458230019,34.12797809578478,387.7053125,85264.2965889967,0.06193740160056216
138,2.5422776955127713,5.099099403105676,286.83583336432775,50.28306347473214,387.43260416666664,85318.14033460291,0.04686227480499304
139,13.908282279253005,24.76990253450051,283.2634375230472,171.18146494030952,381.1609375,85130.23597541955,0.06367185317398909
140,4.639828473375924,8.953972266045213,282.8543750679493,389.3027964668969,379.9369791666666,85108.4385804762,0.06132422397695753
141,5.4062532135240735,9.997588797099889,283.80364586273834,21.766150781574346,385.0663541666667,85158.93224750776,0.06686830311094562
142,13.761998158939182,25.581521094828844,284.2114583587647,233.54686432673284,382.3540625,85180.52845615214,0.05425924444037641
143,5.447569488932937,9.850568440938368,285.1201041674614,243.97927162547907,378.78625000000005,85228.44055688317,0.06279060972400366
144,8.558769524216652,14.60537642288804,283.07166661183044,70.44288935139775,384.71635416666663,85120.0245084197,0.06073860598792404
145,26.049741250061988,44.89902538233251,282.3899375534058,424.3330200513204,381.9898958333333,85083.61941048833,0.05311791067047182
146,29.829037536156175,52.15836591930762,282.69095837434134,526.5028083076079,381.79406249999994,85099.71435385158,0.05169954503703248
147,26.37977754986286,45.51002460204362,285.4291666881244,463.74934042493504,385.34906249999995,85244.67257510607,0.054809041326267495
148,13.665995103818178,23.85327408734746,285.4870833094915,268.7359311928352,389.91906249999994,85247.71073431277,0.05985917897596404
149,19.461720679503678,33.58416246201396,285.7156250015895,279.73925645152724,384.69125,85259.68828666495,0.05806043789987919
150,9.770499050545691,17.854000086992606,286.2575416501363,214.37021177262068,380.21250000000003,85288.0183655544,0.05773055905854954
151,11.215152878049018,20.632748323000968,290.1316978867849,303.9983549465736,381.84833333333336,85487.68289524298,0.05730591899086738
152,2.379720607798174,4.446534601804242,286.47673949956896,21.915459167212248,382.8768749999999,85299.44920667823,0.04472701018683554
153,20.954853148069603,36.276191991496454,283.82281251112624,174.33139204513282,381.369375,85159.94853119577,0.05032341888457754
154,24.173800291085243,41.55791746663861,284.0596875385444,553.7846659620602,373.97333333333336,85172.49797365062,0.04574355787734688
155,29.169884786617754,50.28268687749803,286.0347916221619,727.0782123009365,378.28639534883723,85276.38560953208,0.043110488624273635
156,29.78783828244209,51.860210411050915,287.3847918049495,796.6797575354576,381.99199999999996,85346.63016152481,0.043416962190699314
157,29.546603000450133,50.775609507799516,288.296666516463,746.5490857760112,382.27875,85393.73169306207,0.04301964292111247
158,12.445412504178284,21.9754890420679,288.24522909879687,338.6540286242962,373.106875,85391.08214242212,0.05103637929752476
159,11.642762638024985,19.802584640225394,288.74274994293853,132.46313768128556,379.42812499999997,85416.67272160086,0.04733045754087166
160,2.918024088545144,5.417371785221993,287.6051041420301,87.61281271775565,385.87218749999994,85358.03550006158,0.05792897572949028
161,19.65168812574148,34.43782864708006,287.8357291754087,289.57504580418265,381.1010416666666,85369.95733059473,0.03993251772095313
162,15.707191549301147,27.007867866896465,287.8334374364217,323.7519952158133,377.42645833333336,85369.83894978414,0.043105905620086385
163,5.737696233791113,10.522776608257368,287.4298958516121,284.28466506302357,374.135,85348.96647352028,0.05059710188164563
164,6.158114122670889,10.42050063834451,286.28343746423724,63.30122866978248,381.40958333333333,85289.36964082887,0.05730565285263764
165,22.81889880430698,40.94606879445053,283.1726250088215,290.72352585693204,372.4720833333334,85125.40196759134,0.0368962891628345
166,30.01419007372856,52.78357083732001,286.33364589373275,694.3129484852154,370.6820833333333,85291.98893115274,0.03757302066993083
167,29.19314701538086,51.069806969258934,287.79002075751623,737.114445368449,370.4866666666667,85367.59591058375,0.03797975599995122
168,29.643498055279252,52.151108327606316,289.10129167000457,1100.1843939224877,372.1616666666667,85435.0639687922,0.03772671513358612
169,25.886722566390038,43.34599617650918,288.31979164838793,429.50003755589324,377.0572916666667,85394.9225864023,0.04055390500361972
170,18.29909346858859,30.480935362543164,287.3139791226387,273.7453632056713,373.5605208333333,85342.96081114898,0.04340671955892488
171,21.426775247472523,40.454755159555745,288.6644376254082,317.48310066759586,375.52406249999996,85412.65007239657,0.03870871066938806
172,17.765889368897863,30.174089409504084,291.1324998871486,255.1675500969092,378.99208333333337,85538.45833527876,0.041971659409479375
173,9.996219897329807,17.952026380140335,292.0322916444143,324.6609771003326,381.12635416666666,85583.83258995318,0.043377510128619554
174,19.94833429282531,33.63861788702309,289.2811666266124,340.94726741313934,376.3242708333334,85444.27461112334,0.03871202480779091
175,19.250409572196006,34.23805020752773,290.3786457713445,555.3861767053604,373.5936046511628,85500.2419880802,0.04045309812458709
176,20.709179852628708,35.53332651257962,291.60604162375137,547.1889854719241,377.6585416666667,85562.37034120389,0.04063764224439759
177,2.042255692818761,3.936000599797815,289.6433333889644,67.76186600327492,390.6698837209302,85462.7873788799,0.052685204841780714
178,7.093367162328958,12.405954514056443,289.8872292574247,91.24493356794119,380.56406250000003,85475.23028935364,0.04259178933414145
179,9.434542532336712,16.811155886942892,290.3997083838781,216.80681941409907,378.24927083333336,85501.31225532621,0.04386387268951684
180,12.469660333657265,21.17753832271546,289.6559583083789,245.16490002473196,375.85041666666666,85463.43194650835,0.044026165078258794
181,20.410627643841504,35.054940545544774,290.61741655429205,354.8092842102051,380.2165625,85512.36633767397,0.0401323400440762
182,20.130306073674557,36.16540862799771,290.5180625653267,328.6830643812815,376.7153125,85507.32357331592,0.037006068404641664
183,28.69597526040673,49.846588167512785,291.01864581664404,476.1687457561493,377.03791666666666,85532.69835468857,0.03919083073258433
184,25.956316719853877,44.95224783409237,292.1101042167346,745.3859387586515,377.0619791666666,85587.74426400506,0.03773187985065817
185,24.126507804679868,43.27617783970088,293.86052067438766,1017.7748307585716,373.8435416666666,85675.22886368886,0.03681192044830921
186,21.98061730685234,38.15369823968299,292.1165623998642,353.72455616792047,376.710625,85588.06883270902,0.041538982487860095
187,17.09951932969093,30.101743761214614,292.33968757947287,359.8480937381586,378.39302083333337,85599.2742325215,0.041411654106792005
188,28.032398006737232,49.90696911317445,293.59947911262515,637.4891672283411,376.3703125,85662.24379788284,0.03746358942192046
189,19.77394240964055,34.94990505278707,293.7941667175293,574.7211016714573,379.2504166666667,85671.93023587867,0.04220591746456037
190,19.66669925816059,33.16139999045804,293.7809374666214,402.4907186627388,379.9222916666666,85671.27240954575,0.041953862219274926
191,25.232326219081877,43.88524747047499,294.1705207761129,554.3771402289469,382.37875,85690.62141838837,0.03791229359871207
192,8.870211878254171,15.597595804630592,290.3004375632604,92.13888955612978,383.1439583333334,85496.26668321672,0.053770940569386604
193,19.993560409891604,32.615963990945,289.03927079200747,311.61851324141026,373.6371875,85431.88566844584,0.040011909576798003
194,10.491211740624903,18.275162316678465,288.15066664775213,329.109271367391,366.9292708333333,85386.20891938797,0.048139303913568895
195,7.090552832420356,12.482819985258578,290.9612499411901,240.9803219139576,376.26416666666665,85529.79305549161,0.043159670919092154
196,20.270589206206797,36.60455282107517,294.2456249332428,741.1888778209686,375.7673958333333,85694.34604984584,0.03990029920088373
197,19.815673462629317,35.559298764620344,294.0832292175293,868.05619597435,373.99875000000003,85686.29015292278,0.039936844774875066
198,11.509598708787559,19.62363783791922,291.39177079359695,301.69865041971207,376.099375,85551.5594590049,0.04193240862283886
